transaction_id,timestamp,customer_id,product_id,store_id,quantity,unit_price,payment_method,channel
TXN-101009,2024-01-14 15:19:00,CUST-5002,PRD-1028,STR-106,2,32.85,Credit Card,In-Store
TXN-101010,2024-03-05 10:22:00,CUST-5225,PRD-1019,STR-103,5,319.75,Apple Pay,In-Store
TXN-101011,2024-07-06 11:27:00,CUST-5150,PRD-1006,STR-105,1,185.29,PayPal,Online
TXN-101012,2024-03-04 20:43:00,CUST-5164,PRD-1025,STR-107,1,178.76,Credit Card,Online
TXN-101013,2024-08-23 12:38:00,CUST-5080,PRD-1012,STR-107,2,366.14,Apple Pay,Mobile App
TXN-101014,2024-02-05 18:49:00,CUST-5052,PRD-1017,STR-103,1,241.93,Debit Card,Online
TXN-101015,2024-03-19 09:19:00,CUST-5146,PRD-1030,STR-103,1,296.36,PayPal,In-Store
TXN-101016,2024-02-05 16:28:00,CUST-5178,PRD-1021,STR-106,1,38.5,PayPal,Online
TXN-101017,2024-04-17 14:29:00,CUST-5008,PRD-1036,STR-101,5,258.18,PayPal,In-Store
TXN-101018,2024-07-12 10:39:00,CUST-5233,PRD-1020,STR-104,2,379.0,Apple Pay,In-Store
TXN-101019,2024-06-07 16:57:00,CUST-5145,PRD-1019,STR-101,3,319.75,PayPal,In-Store
TXN-101020,2024-04-13 18:00:00,CUST-5119,PRD-1034,STR-108,3,361.62,Credit Card,In-Store
TXN-101021,2024-03-10 21:41:00,CUST-5028,PRD-1022,STR-102,3,96.48,Cash,Online
TXN-101022,2024-06-25 13:55:00,CUST-5016,PRD-1008,STR-101,2,393.08,Cash,In-Store
TXN-101023,2024-05-23 19:31:00,CUST-5035,PRD-1015,STR-103,1,128.11,Apple Pay,Mobile App
TXN-101024,2024-08-27 08:51:00,CUST-5125,PRD-1040,STR-104,1,60.73,Credit Card,In-Store
TXN-101025,2024-06-03 09:33:00,CUST-5025,PRD-1016,STR-104,1,151.12,Credit Card,Mobile App
TXN-101026,2024-04-23 14:03:00,CUST-5238,PRD-1008,STR-105,1,393.08,Debit Card,In-Store
TXN-101027,2024-08-03 21:34:00,CUST-5067,PRD-1040,STR-108,3,60.73,Cash,In-Store
TXN-101028,2024-04-20 10:40:00,CUST-5006,PRD-1012,STR-103,3,366.14,Debit Card,In-Store
TXN-101029,2024-05-10 19:44:00,CUST-5140,PRD-1013,STR-108,1,78.67,Apple Pay,Mobile App
TXN-101030,2024-01-26 17:31:00,CUST-5095,PRD-1018,STR-107,1,190.07,Credit Card,Online
TXN-101031,2024-04-16 21:27:00,CUST-5038,PRD-1002,STR-105,1,330.47,Cash,Online
TXN-101032,2024-01-03 17:19:00,CUST-5009,PRD-1040,STR-108,1,60.73,Apple Pay,In-Store
TXN-101033,2024-04-29 19:29:00,CUST-5071,PRD-1001,STR-103,1,16.67,Cash,In-Store
TXN-101034,2024-03-30 19:33:00,CUST-5100,PRD-1033,STR-102,1,328.05,Debit Card,Online
TXN-101035,2024-06-16 19:36:00,CUST-5087,PRD-1030,STR-103,1,296.36,Apple Pay,Online
TXN-101036,2024-01-18 21:41:00,CUST-5124,PRD-1025,STR-108,2,178.76,Debit Card,Mobile App
TXN-101037,2024-06-30 16:49:00,CUST-5169,PRD-1034,STR-105,1,361.62,Apple Pay,Mobile App
TXN-101038,2024-05-28 13:37:00,CUST-5159,PRD-1026,STR-102,1,228.07,Debit Card,In-Store
TXN-101039,2024-01-25 18:06:00,CUST-5128,PRD-1031,STR-106,3,53.16,Debit Card,In-Store
TXN-101040,2024-08-18 10:46:00,CUST-5229,PRD-1025,STR-107,4,178.76,Credit Card,Mobile App
TXN-101041,2024-03-05 09:02:00,CUST-5217,PRD-1005,STR-108,3,323.36,Cash,Mobile App
TXN-101042,2024-08-03 08:59:00,CUST-5045,PRD-1021,STR-102,2,38.5,PayPal,In-Store
TXN-101043,2024-06-12 17:35:00,CUST-5052,PRD-1013,STR-105,1,78.67,Apple Pay,In-Store
TXN-101044,2024-02-21 19:10:00,CUST-5112,PRD-1034,STR-104,1,361.62,Credit Card,Mobile App
TXN-101045,2024-06-20 09:13:00,CUST-5009,PRD-1009,STR-101,1,51.86,PayPal,Mobile App
TXN-101046,2024-05-19 21:04:00,CUST-5088,PRD-1012,STR-108,1,366.14,Debit Card,Mobile App
TXN-101047,2024-07-30 15:32:00,CUST-5091,PRD-1023,STR-103,3,111.1,PayPal,Online
TXN-101048,2024-06-09 14:55:00,CUST-5019,PRD-1037,STR-102,1,407.18,Cash,Online
TXN-101049,2024-01-26 09:31:00,CUST-5060,PRD-1004,STR-106,1,107.55,Apple Pay,Online
TXN-101050,2024-04-09 19:22:00,CUST-5018,PRD-1011,STR-105,-2,403.78,Cash,In-Store
TXN-101051,2024-08-06 16:59:00,CUST-5157,PRD-1033,STR-105,1,328.05,Credit Card,Mobile App
TXN-101052,2024-06-27 09:37:00,CUST-5121,PRD-1017,STR-101,1,241.93,PayPal,Online
TXN-101053,2024-02-21 13:56:00,CUST-5196,PRD-1004,STR-103,1,107.55,Apple Pay,Mobile App
TXN-101054,2024-08-21 08:15:00,CUST-5127,PRD-1005,STR-101,1,323.36,Credit Card,Online
TXN-101055,2024-06-02 19:39:00,CUST-5238,PRD-1006,STR-108,4,185.29,Apple Pay,Mobile App
TXN-101056,2024-01-11 09:02:00,CUST-5128,PRD-1033,STR-104,2,328.05,PayPal,Online
TXN-101057,2024-03-18 20:54:00,CUST-5225,PRD-1015,STR-101,4,128.11,Credit Card,In-Store
TXN-101058,2024-05-16 17:55:00,CUST-5098,PRD-1002,STR-108,1,330.47,PayPal,Mobile App
TXN-101059,2024-02-02 14:44:00,CUST-5110,PRD-1036,STR-103,1,258.18,Credit Card,Mobile App
TXN-101060,2024-08-19 13:22:00,CUST-5050,PRD-1022,STR-107,4,96.48,Debit Card,In-Store
TXN-101061,2024-01-24 17:00:00,CUST-5059,PRD-1027,STR-101,8,290.33,Credit Card,Mobile App
TXN-101062,2024-03-04 21:03:00,CUST-5020,PRD-1004,STR-103,1,107.55,Apple Pay,In-Store
TXN-101063,2024-03-21 13:38:00,CUST-5168,PRD-1016,STR-105,1,151.12,PayPal,Online
TXN-101064,2024-06-17 09:42:00,CUST-5020,PRD-1005,STR-105,4,323.36,Debit Card,Online
TXN-101065,2024-06-29 19:52:00,CUST-5092,PRD-1015,STR-108,2,128.11,Apple Pay,Mobile App
TXN-101066,2024-03-15 21:41:00,CUST-5063,PRD-1034,STR-105,1,361.62,Cash,Mobile App
TXN-101067,2024-01-27 08:22:00,CUST-5231,PRD-1027,STR-108,1,290.33,Debit Card,In-Store
TXN-101068,2024-08-03 16:14:00,CUST-5079,PRD-1036,STR-104,1,258.18,Debit Card,In-Store
TXN-101069,2024-03-01 19:28:00,CUST-5167,PRD-1030,STR-102,1,296.36,Credit Card,Online
TXN-101070,2024-03-12 17:24:00,CUST-5077,PRD-1006,STR-101,1,185.29,Cash,Online
TXN-101071,2024-05-06 08:55:00,CUST-5098,PRD-1025,STR-108,1,178.76,Debit Card,Online
TXN-101072,2024-02-17 18:27:00,CUST-5137,PRD-1004,STR-105,1,107.55,Apple Pay,In-Store
TXN-101073,2024-08-20 17:48:00,CUST-5229,PRD-1022,STR-105,3,96.48,Cash,In-Store
TXN-101074,2024-07-12 08:21:00,CUST-5186,PRD-1040,STR-107,3,60.73,Credit Card,In-Store
TXN-101075,2024-05-21 14:46:00,CUST-5239,PRD-1019,STR-108,1,319.75,Cash,Mobile App
TXN-101076,2024-03-07 10:24:00,CUST-5120,PRD-1016,STR-103,4,151.12,Apple Pay,Mobile App
TXN-101077,2024-03-11 09:15:00,CUST-5198,PRD-1035,STR-105,1,150.64,PayPal,In-Store
TXN-101078,2024-06-06 12:23:00,CUST-5069,PRD-1017,STR-101,1,241.93,Cash,Mobile App
TXN-101079,2024-03-23 21:16:00,CUST-5217,PRD-1012,STR-108,1,366.14,PayPal,In-Store
TXN-101080,2024-04-29 08:22:00,CUST-5123,PRD-1036,STR-104,1,258.18,,In-Store
TXN-101081,2024-03-11 17:35:00,CUST-5081,PRD-1005,STR-108,1,323.36,Apple Pay,Online
TXN-101082,2024-08-10 15:08:00,CUST-5059,PRD-1012,STR-103,4,366.14,Credit Card,In-Store
TXN-101083,2024-01-30 18:02:00,CUST-5048,PRD-1033,STR-108,2,328.05,Credit Card,Mobile App
TXN-101084,2024-07-02 11:03:00,CUST-5244,PRD-1017,STR-105,1,241.93,Apple Pay,Mobile App
TXN-101085,2024-07-02 08:38:00,CUST-5061,PRD-1023,STR-102,1,111.1,PayPal,In-Store
TXN-101086,2024-05-10 09:15:00,CUST-5053,PRD-1021,STR-106,3,38.5,PayPal,In-Store
TXN-101087,2024-06-13 14:56:00,CUST-5073,PRD-1010,STR-101,1,365.96,Apple Pay,Online
TXN-101088,2024-04-14 18:23:00,CUST-5121,PRD-1019,STR-101,1,319.75,Credit Card,Online
TXN-101089,2024-08-26 10:58:00,CUST-5152,PRD-1002,STR-102,2,330.47,Apple Pay,Mobile App
TXN-101090,2024-07-02 20:47:00,CUST-5131,PRD-1038,STR-106,4,34.4,PayPal,Mobile App
TXN-101091,2024-01-09 18:46:00,CUST-5039,PRD-1025,STR-102,5,178.76,Debit Card,Mobile App
TXN-101092,2024-05-08 17:40:00,CUST-5141,PRD-1027,STR-102,3,290.33,Cash,In-Store
TXN-101093,2024-06-04 15:42:00,CUST-5135,PRD-1034,STR-108,1,361.62,Debit Card,Mobile App
TXN-101094,2024-03-16 11:21:00,CUST-5063,PRD-1024,STR-104,1,120.02,Credit Card,Mobile App
TXN-101095,2024-03-02 15:46:00,CUST-5246,PRD-1027,STR-106,1,290.33,Cash,Mobile App
TXN-101096,2024-01-20 13:41:00,CUST-5124,PRD-1039,STR-104,1,339.23,PayPal,In-Store
TXN-101097,2024-05-25 21:52:00,CUST-5033,PRD-1035,STR-104,3,150.64,PayPal,Mobile App
TXN-101098,2024-05-29 18:08:00,CUST-5156,PRD-1017,STR-105,1,241.93,Credit Card,In-Store
TXN-101099,2024-04-14 14:32:00,CUST-5038,PRD-1037,STR-108,2,407.18,Debit Card,In-Store
TXN-101099,2024-08-12 15:00:00,CUST-5043,PRD-1008,STR-107,1,393.08,Cash,Mobile App
TXN-101101,2024-08-26 15:47:00,CUST-5026,PRD-1009,STR-101,3,51.86,Credit Card,Mobile App
TXN-101102,2024-02-12 09:08:00,CUST-5132,PRD-1034,STR-107,4,361.62,Apple Pay,In-Store
TXN-101103,2024-04-12 19:35:00,CUST-5062,PRD-1019,STR-102,1,319.75,Apple Pay,Mobile App
TXN-101104,2024-06-04 17:06:00,CUST-5185,PRD-1003,STR-102,2,225.99,Apple Pay,Online
TXN-101105,2024-08-21 14:40:00,CUST-5116,PRD-1028,STR-105,3,32.85,Debit Card,Mobile App
TXN-101106,2024-02-16 19:49:00,CUST-5151,PRD-1033,STR-102,1,328.05,Credit Card,Mobile App
TXN-101107,2024-05-31 13:43:00,CUST-5167,PRD-1030,STR-107,1,296.36,Debit Card,Mobile App
TXN-101108,2024-07-03 17:17:00,CUST-5242,PRD-1007,STR-104,1,288.81,Apple Pay,In-Store
TXN-101109,2024-05-24 16:57:00,CUST-5135,PRD-1038,STR-107,1,34.4,PayPal,Online
TXN-101110,2024-07-12 10:09:00,CUST-5011,PRD-1014,STR-107,2,458.05,Cash,Mobile App
TXN-101111,2024-03-21 09:22:00,CUST-5073,PRD-1011,STR-102,1,403.78,PayPal,Online
TXN-101112,2024-02-27 10:18:00,CUST-5241,PRD-1017,STR-102,4,241.93,Apple Pay,In-Store
TXN-101113,2024-01-25 11:35:00,CUST-5215,PRD-1033,STR-103,1,328.05,Credit Card,Mobile App
TXN-101114,2024-05-17 20:12:00,CUST-5002,PRD-1032,STR-101,1,445.76,Apple Pay,Mobile App
TXN-101115,2024-04-19 19:28:00,CUST-5134,PRD-1009,STR-108,1,51.86,Credit Card,Mobile App
TXN-101116,2024-06-29 21:07:00,CUST-5114,PRD-1028,STR-108,1,32.85,Debit Card,Online
TXN-101117,2024-07-06 18:07:00,CUST-5248,PRD-1023,STR-102,2,111.1,Debit Card,Mobile App
TXN-101118,2024-01-20 13:10:00,CUST-5130,PRD-1022,STR-105,1,96.48,Cash,Mobile App
TXN-101119,2024-07-17 09:45:00,CUST-5177,PRD-1021,STR-101,1,38.5,Cash,Online
TXN-101120,2024-02-18 21:35:00,CUST-5170,PRD-1003,STR-101,1,225.99,Cash,Online
TXN-101121,2024-08-11 11:43:00,CUST-5051,PRD-1017,STR-108,1,241.93,Debit Card,Mobile App
TXN-101122,2024-05-07 12:08:00,CUST-5051,PRD-1006,STR-104,1,185.29,Credit Card,Online
TXN-101123,2024-05-22 17:13:00,CUST-5182,PRD-1012,STR-101,1,366.14,Apple Pay,Mobile App
TXN-101124,2024-04-07 18:37:00,CUST-5061,PRD-1023,STR-108,2,111.1,Debit Card,Online
TXN-101125,2024-08-03 11:56:00,CUST-5075,PRD-1032,STR-108,3,445.76,PayPal,Mobile App
TXN-101126,2024-04-01 16:30:00,CUST-5076,PRD-1007,STR-104,1,288.81,Apple Pay,Online
TXN-101127,2024-04-24 13:15:00,CUST-5170,PRD-1028,STR-102,1,32.85,Apple Pay,Mobile App
TXN-101128,2024-01-30 13:44:00,CUST-5102,PRD-1009,STR-108,3,51.86,PayPal,Mobile App
TXN-101129,2024-04-15 18:15:00,CUST-5008,PRD-1019,STR-105,2,319.75,PayPal,In-Store
TXN-101130,2024-05-23 20:20:00,CUST-5067,PRD-1021,STR-107,1,38.5,PayPal,Online
TXN-101131,2024-04-12 12:58:00,CUST-5014,PRD-1018,STR-108,2,190.07,Apple Pay,Mobile App
TXN-101132,2024-07-28 08:19:00,CUST-5115,PRD-1027,STR-104,2,290.33,Debit Card,Mobile App
TXN-101133,2024-02-22 20:40:00,CUST-5029,PRD-1040,STR-106,1,60.73,Cash,In-Store
TXN-101134,2024-07-03 08:51:00,CUST-5098,PRD-1006,STR-106,4,185.29,Cash,In-Store
TXN-101135,2024-06-16 08:33:00,CUST-5054,PRD-1024,STR-104,8,120.02,Cash,Online
TXN-101136,2024-08-08 19:14:00,CUST-5075,PRD-1011,STR-106,1,403.78,Debit Card,Mobile App
TXN-101137,2024-07-06 11:00:00,CUST-5010,PRD-1002,STR-102,2,330.47,PayPal,In-Store
TXN-101138,2024-02-10 12:19:00,CUST-5007,PRD-1015,STR-104,1,128.11,Credit Card,Online
TXN-101139,2024-06-16 14:08:00,CUST-5210,PRD-1018,STR-102,1,190.07,Cash,Mobile App
TXN-101140,2024-06-29 20:46:00,CUST-5107,PRD-1002,STR-101,2,330.47,Cash,Mobile App
TXN-101141,2024-08-23 10:06:00,CUST-5189,PRD-1038,STR-107,1,34.4,Cash,Online
TXN-101142,2024-07-19 13:27:00,CUST-5132,PRD-1002,STR-105,1,330.47,Debit Card,In-Store
TXN-101143,2024-03-08 18:36:00,CUST-5121,PRD-1025,STR-105,1,178.76,Debit Card,Online
TXN-101144,2024-05-23 12:30:00,CUST-5073,PRD-1035,STR-104,1,150.64,PayPal,Mobile App
TXN-101145,2024-04-10 13:48:00,CUST-5140,PRD-1007,STR-108,1,288.81,Credit Card,Online
TXN-101146,2024-07-16 11:28:00,CUST-5095,PRD-1031,STR-102,2,53.16,Apple Pay,In-Store
TXN-101147,2024-07-26 18:05:00,CUST-5025,PRD-1036,STR-103,1,258.18,PayPal,Mobile App
TXN-101148,2024-03-04 09:09:00,CUST-5104,PRD-1040,STR-108,2,60.73,Cash,In-Store
TXN-101149,2024-01-16 20:31:00,CUST-5065,PRD-1027,STR-105,2,290.33,Debit Card,In-Store
TXN-101150,2024-03-23 19:36:00,CUST-5154,PRD-1027,STR-101,1,290.33,Debit Card,Mobile App
TXN-101151,2024-07-22 15:34:00,CUST-5128,PRD-1021,STR-104,1,38.5,PayPal,Mobile App
TXN-101152,2024-05-22 21:47:00,CUST-5188,PRD-1006,STR-102,1,185.29,Credit Card,Online
TXN-101153,2024-02-02 20:00:00,CUST-5042,PRD-1034,STR-102,1,361.62,PayPal,In-Store
TXN-101154,2024-01-10 14:31:00,CUST-5044,PRD-1034,STR-108,1,361.62,Cash,Online
TXN-101155,2024-04-12 08:18:00,CUST-5031,PRD-1028,STR-105,2,32.85,Apple Pay,Mobile App
TXN-101156,2024-03-23 17:56:00,CUST-5096,PRD-1037,STR-103,1,407.18,Cash,Mobile App
TXN-101157,2024-02-22 20:39:00,CUST-5244,PRD-1024,STR-105,1,120.02,Debit Card,Online
TXN-101158,2024-08-25 19:46:00,CUST-5219,PRD-1009,STR-103,2,51.86,PayPal,In-Store
TXN-101159,2024-03-22 14:11:00,CUST-5039,PRD-1031,STR-102,8,53.16,Credit Card,Online
TXN-101160,2024-06-28 11:12:00,CUST-5178,PRD-1007,STR-108,1,288.81,Credit Card,Mobile App
TXN-101161,2024-04-29 17:10:00,CUST-5018,PRD-1023,STR-104,1,111.1,Credit Card,In-Store
TXN-101162,2024-03-11 12:52:00,CUST-5234,PRD-1028,STR-105,1,32.85,PayPal,Online
TXN-101163,2024-05-23 16:41:00,CUST-5169,PRD-1013,STR-102,2,78.67,Credit Card,Mobile App
TXN-101164,2024-02-25 12:11:00,CUST-5068,PRD-1037,STR-102,1,407.18,Cash,Mobile App
TXN-101165,2024-06-14 20:24:00,CUST-5085,PRD-1037,STR-105,5,407.18,Cash,Mobile App
TXN-101166,2024-08-20 15:13:00,CUST-5044,PRD-1001,STR-104,8,16.67,Credit Card,Mobile App
TXN-101167,2024-02-07 10:10:00,CUST-5122,PRD-1001,STR-106,1,16.67,Credit Card,In-Store
TXN-101168,2024-05-10 20:28:00,CUST-5109,PRD-1031,STR-106,1,53.16,Credit Card,In-Store
TXN-101169,2024-05-23 14:24:00,CUST-5199,PRD-1025,STR-108,1,178.76,Cash,Online
TXN-101170,2024-05-15 09:56:00,CUST-5155,PRD-1014,STR-103,4,458.05,Apple Pay,Mobile App
TXN-101171,2024-02-06 21:27:00,CUST-5144,PRD-1029,STR-108,2,114.29,Apple Pay,Mobile App
TXN-101172,2024-01-31 16:57:00,CUST-5112,PRD-1023,STR-103,1,111.1,Apple Pay,Online
TXN-101173,2024-07-16 18:22:00,CUST-5187,PRD-1028,STR-104,2,32.85,Debit Card,Online
TXN-101174,2024-04-05 10:59:00,CUST-5192,PRD-1001,STR-104,1,16.67,Cash,In-Store
TXN-101175,2024-01-02 17:19:00,CUST-5085,PRD-1007,STR-106,4,288.81,Cash,In-Store
TXN-101176,2024-06-04 12:02:00,CUST-5166,PRD-1018,STR-108,1,190.07,Apple Pay,Online
TXN-101177,2024-06-09 08:36:00,CUST-5211,PRD-1002,STR-108,8,330.47,PayPal,Online
TXN-101178,2024-02-14 15:47:00,CUST-5224,PRD-1035,STR-102,1,150.64,Credit Card,Mobile App
TXN-101179,2024-08-16 19:09:00,CUST-5181,PRD-1012,STR-103,1,366.14,Credit Card,In-Store
TXN-101180,2024-04-23 18:45:00,CUST-5016,PRD-1021,STR-102,3,38.5,Apple Pay,In-Store
TXN-101181,2024-06-16 17:47:00,CUST-5005,PRD-1022,STR-106,4,96.48,Debit Card,Mobile App
TXN-101182,2024-07-03 13:33:00,CUST-5004,PRD-1026,STR-107,3,228.07,Credit Card,In-Store
TXN-101183,2024-02-19 21:48:00,CUST-5129,PRD-1010,STR-105,1,365.96,PayPal,In-Store
TXN-101184,2024-03-11 17:12:00,CUST-5177,PRD-1033,STR-107,1,328.05,Credit Card,Online
TXN-101185,2024-03-11 16:22:00,CUST-5031,PRD-1022,STR-108,2,96.48,Credit Card,Mobile App
TXN-101186,2024-08-26 15:05:00,CUST-5030,PRD-1006,STR-103,2,185.29,Debit Card,Online
TXN-101187,2024-05-31 18:01:00,CUST-5197,PRD-1011,STR-101,1,403.78,Apple Pay,Online
TXN-101188,2024-01-21 19:15:00,CUST-5079,PRD-1013,STR-103,1,78.67,PayPal,Mobile App
TXN-101189,2024-03-14 10:17:00,CUST-5036,PRD-1037,STR-106,1,407.18,Debit Card,Online
TXN-101190,2024-08-14 11:11:00,CUST-5076,PRD-1017,STR-108,1,241.93,PayPal,Online
TXN-101191,2024-05-28 13:22:00,CUST-5198,PRD-1034,STR-108,3,361.62,Debit Card,In-Store
TXN-101192,2024-08-01 17:24:00,CUST-5040,PRD-1035,STR-104,8,150.64,PayPal,Online
TXN-101193,2024-06-14 20:43:00,CUST-5204,PRD-1019,STR-104,1,319.75,Cash,Mobile App
TXN-101194,2024-07-31 19:50:00,CUST-5069,PRD-1006,STR-104,1,185.29,PayPal,Online
TXN-101195,2024-01-09 09:33:00,CUST-5169,PRD-1012,STR-108,1,366.14,Cash,Online
TXN-101196,2024-04-05 17:24:00,CUST-5169,PRD-1038,STR-101,1,34.4,Credit Card,Mobile App
TXN-101197,2024-04-01 21:57:00,CUST-5003,PRD-1011,STR-107,1,403.78,Apple Pay,Mobile App
TXN-101198,2024-08-19 09:11:00,CUST-5234,PRD-1023,STR-105,1,111.1,Cash,In-Store
TXN-101199,2024-07-11 08:28:00,CUST-5208,PRD-1040,STR-108,2,60.73,PayPal,Mobile App
TXN-101199,2024-04-12 15:53:00,CUST-5063,PRD-1017,STR-106,-2,241.93,,Mobile App
